[INFO] [launch]: All log files can be found below /home/jatin-satyam/.ros/log/2026-02-27-17-59-26-596205-jatin-satyam-OMEN-by-HP-Gaming-Laptop-16-wf0xxx-8247
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [python3-1]: process started with pid [8251]
[INFO] [python3-2]: process started with pid [8252]
[python3-2] [INFO] [1772240367.532331806] [cylinder_mission_node]: Camera intrinsics received.
[python3-2] [INFO] [1772240367.533708392] [cylinder_mission_node]: Locked battery_at_mission_start: 0.9889
[python3-2] [INFO] [1772240367.534073947] [cylinder_mission_node]: Intrinsics and battery OK. Moving to ARM_TAKEOFF.
[python3-2] [INFO] [1772240368.113194124] [cylinder_mission_node]: Offboard mode command sent
[python3-2] [INFO] [1772240368.113684574] [cylinder_mission_node]: Arm command sent
[python3-2] [INFO] [1772240375.314178836] [cylinder_mission_node]: Vertical takeoff complete. Proceeding to circle entry point.
[python3-2] [INFO] [1772240378.421772323] [cylinder_mission_node]: Reached circle entry point. Switching to CIRCLE.
[python3-2] [INFO] [1772240391.372323564] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772240394.518432121] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772240401.613274669] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772240401.614171351] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.74 m, Height=7.02 m
[python3-2] [INFO] [1772240401.614825352] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772240401.615483269] [cylinder_mission_node]: Rejoining circle from theta = -2.57 rad
[python3-2] [INFO] [1772240407.641602527] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772240411.415507591] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772240418.514155209] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772240418.515162651] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.05 m, Height=10.05 m
[python3-2] [INFO] [1772240418.516069733] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772240418.516879416] [cylinder_mission_node]: Rejoining circle from theta = 2.71 rad
[python3-2] [INFO] [1772240444.700628513] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772240449.419205786] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772240456.514047995] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772240456.515275231] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.76 m, Height=7.03 m
[python3-2] [INFO] [1772240456.516279869] [cylinder_mission_node]: This cylinder matches a previously seen one. Mission done, landing.
[python3-2] [INFO] [1772240464.251463160] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.06, z=13.48
[python3-2] [INFO] [1772240464.287913753] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.06, z=13.48
[python3-2] [INFO] [1772240464.288544917] [cylinder_mission_node]: Updated Marker 0: x=-0.27, y=5.25, z=10.22
[python3-2] [INFO] [1772240464.323442302] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.04, z=13.48
[python3-2] [INFO] [1772240464.324397891] [cylinder_mission_node]: Updated Marker 0: x=-0.28, y=5.31, z=10.34
[python3-2] [INFO] [1772240464.369148977] [cylinder_mission_node]: Updated Marker 1: x=-0.15, y=-5.11, z=13.67
[python3-2] [INFO] [1772240464.369862394] [cylinder_mission_node]: Updated Marker 0: x=-0.28, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.394637107] [cylinder_mission_node]: Updated Marker 0: x=-0.28, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.427265887] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.03, z=13.49
[python3-2] [INFO] [1772240464.427964893] [cylinder_mission_node]: Updated Marker 0: x=-0.28, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.459447068] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.03, z=13.51
[python3-2] [INFO] [1772240464.460849118] [cylinder_mission_node]: Updated Marker 0: x=-0.28, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.494460873] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.26, z=14.11
[python3-2] [INFO] [1772240464.496020677] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.25, z=10.23
[python3-2] [INFO] [1772240464.526141527] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.02, z=13.48
[python3-2] [INFO] [1772240464.526985765] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.31, z=10.34
[python3-2] [INFO] [1772240464.573331653] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.03, z=13.5
[python3-2] [INFO] [1772240464.574071775] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.597467945] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.02, z=13.51
[python3-2] [INFO] [1772240464.598312605] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.628872427] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.09, z=13.69
[python3-2] [INFO] [1772240464.629588947] [cylinder_mission_node]: Updated Marker 0: x=-0.31, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.663421347] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.0, z=13.48
[python3-2] [INFO] [1772240464.664177597] [cylinder_mission_node]: Updated Marker 0: x=-0.31, y=5.26, z=10.24
[python3-2] [INFO] [1772240464.714740621] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-5.0, z=13.51
[python3-2] [INFO] [1772240464.716479754] [cylinder_mission_node]: Updated Marker 0: x=-0.32, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.730635444] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-4.99, z=13.51
[python3-2] [INFO] [1772240464.731543326] [cylinder_mission_node]: Updated Marker 0: x=-0.32, y=5.25, z=10.22
[python3-2] [INFO] [1772240464.766240276] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.21, z=14.08
[python3-2] [INFO] [1772240464.799239521] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-4.98, z=13.48
[python3-2] [INFO] [1772240464.799793065] [cylinder_mission_node]: Updated Marker 0: x=-0.34, y=5.31, z=10.35
[python3-2] [INFO] [1772240464.834470653] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.98, z=13.51
[python3-2] [INFO] [1772240464.835094365] [cylinder_mission_node]: Updated Marker 0: x=-0.34, y=5.33, z=10.35
[python3-2] [INFO] [1772240464.870056971] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.96, z=13.51
[python3-2] [INFO] [1772240464.870924740] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.32, z=10.35
[python3-2] [INFO] [1772240464.900788085] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.04, z=13.69
[python3-2] [INFO] [1772240464.901514733] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.32, z=10.34
[python3-2] [INFO] [1772240464.938238313] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.25, z=14.29
[python3-2] [INFO] [1772240464.939056648] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.33, z=10.35
[python3-2] [INFO] [1772240464.970133565] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.02, z=13.69
[python3-2] [INFO] [1772240464.970791694] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.33, z=10.35
[python3-2] [INFO] [1772240465.003526315] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.01, z=13.67
[python3-2] [INFO] [1772240465.004286463] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.34, z=10.35
[python3-2] [INFO] [1772240465.036422604] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-4.94, z=13.51
[python3-2] [INFO] [1772240465.038136922] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.34, z=10.35
[python3-2] [INFO] [1772240465.071194700] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-4.93, z=13.51
[python3-2] [INFO] [1772240465.072354598] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.34, z=10.35
[python3-2] [INFO] [1772240465.117646053] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-4.99, z=13.68
[python3-2] [INFO] [1772240465.135212051] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-4.99, z=13.69
[python3-2] [INFO] [1772240465.136557825] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.34, z=10.34
[python3-2] [INFO] [1772240465.185225837] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-4.99, z=13.7
[python3-2] [INFO] [1772240465.186285545] [cylinder_mission_node]: Updated Marker 0: x=-0.37, y=5.4, z=10.44
[python3-2] [INFO] [1772240465.202461668] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-4.91, z=13.49
[python3-2] [INFO] [1772240465.203201355] [cylinder_mission_node]: Updated Marker 0: x=-0.37, y=5.4, z=10.44
[python3-2] [INFO] [1772240465.240996499] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-4.91, z=13.51
[python3-2] [INFO] [1772240465.242670470] [cylinder_mission_node]: Updated Marker 0: x=-0.37, y=5.4, z=10.44
[python3-2] [INFO] [1772240465.269499989] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-4.9, z=13.51
[python3-2] [INFO] [1772240465.303308931] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-4.9, z=13.51
[python3-2] [INFO] [1772240465.304495793] [cylinder_mission_node]: Updated Marker 0: x=-0.37, y=5.4, z=10.44
[python3-2] [INFO] [1772240465.338208451] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-4.97, z=13.69
[python3-2] [INFO] [1772240465.339203408] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.34, z=10.33
[python3-2] [INFO] [1772240465.378294276] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.11, z=14.07
[python3-2] [INFO] [1772240465.378912433] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.41, z=10.48
[python3-2] [INFO] [1772240465.409795024] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.19, z=14.33
[python3-2] [INFO] [1772240465.410634114] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.35, z=10.35
[python3-2] [INFO] [1772240465.443803565] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-4.96, z=13.7
[python3-2] [INFO] [1772240465.444964506] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.34, z=10.35
[python3-2] [INFO] [1772240465.479370672] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-4.96, z=13.7
[python3-2] [INFO] [1772240465.480163461] [cylinder_mission_node]: Updated Marker 0: x=-0.36, y=5.34, z=10.35
[python3-2] [INFO] [1772240465.513846704] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.97, z=13.69
[python3-2] [INFO] [1772240465.565735877] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.89, z=13.51
[python3-2] [INFO] [1772240465.566783142] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.39, z=10.46
[python3-2] [INFO] [1772240465.581695331] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.19, z=14.3
[python3-2] [INFO] [1772240465.582460965] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.45, z=10.58
[python3-2] [INFO] [1772240465.615148630] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.81, z=13.23
[python3-2] [INFO] [1772240465.616065589] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.39, z=10.46
[python3-2] [INFO] [1772240465.646886274] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-4.97, z=13.69
[python3-2] [INFO] [1772240465.648163072] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.39, z=10.48
[python3-2] [INFO] [1772240465.682388062] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.19, z=14.33
[python3-2] [INFO] [1772240465.683299442] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.39, z=10.48
[python3-2] [INFO] [1772240465.716317781] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.19, z=14.33
[python3-2] [INFO] [1772240465.717557493] [cylinder_mission_node]: Updated Marker 0: x=-0.34, y=5.32, z=10.35
[python3-2] [INFO] [1772240465.758659309] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.19, z=14.33
[python3-2] [INFO] [1772240465.760276692] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.37, z=10.46
[python3-2] [INFO] [1772240465.789350155] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.19, z=14.33
[python3-2] [INFO] [1772240465.790840775] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.37, z=10.46
[python3-2] [INFO] [1772240465.823723603] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.19, z=14.31
[python3-2] [INFO] [1772240465.826181397] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.38, z=10.47
[python3-2] [INFO] [1772240465.856679004] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.2, z=14.32
[python3-2] [INFO] [1772240465.858128373] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.37, z=10.48
[python3-2] [INFO] [1772240465.887514023] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.2, z=14.32
[python3-2] [INFO] [1772240465.889224119] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.37, z=10.48
[python3-2] [INFO] [1772240465.921318506] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.37, z=10.47
[python3-2] [INFO] [1772240465.961938656] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-4.97, z=13.69
[python3-2] [INFO] [1772240465.962684319] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.41, z=10.58
[python3-2] [INFO] [1772240465.990160236] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-4.98, z=13.68
[python3-2] [INFO] [1772240465.991563885] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.41, z=10.58
[python3-2] [INFO] [1772240466.023689898] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-4.98, z=13.68
[python3-2] [INFO] [1772240466.024802413] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.36, z=10.46
[python3-2] [INFO] [1772240466.074078378] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-4.97, z=13.64
[python3-2] [INFO] [1772240466.075338405] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.35, z=10.48
[python3-2] [INFO] [1772240466.092444394] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-4.97, z=13.64
[python3-2] [INFO] [1772240466.093204438] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.35, z=10.47
[python3-2] [INFO] [1772240466.126716150] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.91, z=13.5
[python3-2] [INFO] [1772240466.127993783] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.4, z=10.58
[python3-2] [INFO] [1772240466.162489231] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-4.98, z=13.67
[python3-2] [INFO] [1772240466.163306351] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.34, z=10.46
[python3-2] [INFO] [1772240466.198498794] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.0, z=13.69
[python3-2] [INFO] [1772240466.199491450] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.34, z=10.47
[python3-2] [INFO] [1772240466.231605160] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.99, z=13.67
[python3-2] [INFO] [1772240466.232440092] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.33, z=10.47
[python3-2] [INFO] [1772240466.284971720] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.99, z=13.67
[python3-2] [INFO] [1772240466.286064533] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.39, z=10.59
[python3-2] [INFO] [1772240466.303314843] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.99, z=13.67
[python3-2] [INFO] [1772240466.303999293] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.39, z=10.59
[python3-2] [INFO] [1772240466.336208206] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.99, z=13.67
[python3-2] [INFO] [1772240466.336871524] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.38, z=10.59
[python3-2] [INFO] [1772240466.382270289] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.93, z=13.5
[python3-2] [INFO] [1772240466.383240507] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.38, z=10.59
[python3-2] [INFO] [1772240466.401377446] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.93, z=13.5
[python3-2] [INFO] [1772240466.402469541] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.37, z=10.59
[python3-2] [INFO] [1772240466.440463043] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.93, z=13.5
[python3-2] [INFO] [1772240466.441283946] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.37, z=10.59
[python3-2] [INFO] [1772240466.473809713] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.01, z=13.7
[python3-2] [INFO] [1772240466.474605587] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.3, z=10.46
[python3-2] [INFO] [1772240466.510049424] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.01, z=13.7
[python3-2] [INFO] [1772240466.510680350] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.3, z=10.46
[python3-2] [INFO] [1772240466.543797545] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.02, z=13.69
[python3-2] [INFO] [1772240466.545548365] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.29, z=10.46
[python3-2] [INFO] [1772240466.576123098] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.01, z=13.67
[python3-2] [INFO] [1772240466.577058944] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.35, z=10.58
[python3-2] [INFO] [1772240466.622574596] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.01, z=13.67
[python3-2] [INFO] [1772240466.623565385] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.35, z=10.59
[python3-2] [INFO] [1772240466.642011943] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.01, z=13.67
[python3-2] [INFO] [1772240466.643146679] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.35, z=10.59
[python3-2] [INFO] [1772240466.674969898] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.01, z=13.67
[python3-2] [INFO] [1772240466.676410287] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.34, z=10.59
[python3-2] [INFO] [1772240466.713765313] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.01, z=13.67
[python3-2] [INFO] [1772240466.714734216] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.34, z=10.59
[python3-2] [INFO] [1772240466.744138142] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.01, z=13.67
[python3-2] [INFO] [1772240466.746008111] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.34, z=10.59
[python3-2] [INFO] [1772240466.779031452] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.01, z=13.67
[python3-2] [INFO] [1772240466.807418405] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.01, z=13.67
[python3-2] [INFO] [1772240466.808045332] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.29, z=10.47
[python3-2] [INFO] [1772240466.843451436] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.09, z=13.88
[python3-2] [INFO] [1772240466.844302659] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.29, z=10.47
[python3-2] [INFO] [1772240466.876514267] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.09, z=13.88
[python3-2] [INFO] [1772240466.878165135] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.28, z=10.47
[python3-2] [INFO] [1772240466.913070173] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.02, z=13.69
[python3-2] [INFO] [1772240466.913758308] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.28, z=10.47
[python3-2] [INFO] [1772240466.960598249] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.02, z=13.69
[python3-2] [INFO] [1772240466.961478525] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.28, z=10.47
[python3-2] [INFO] [1772240466.994981490] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.01, z=13.7
[python3-2] [INFO] [1772240466.996882750] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.28, z=10.47
[python3-2] [INFO] [1772240467.009956363] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.93, z=13.5
[python3-2] [INFO] [1772240467.011160362] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.28, z=10.47
[python3-2] [INFO] [1772240467.045163599] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-4.99, z=13.64
[python3-2] [INFO] [1772240467.045814829] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.28, z=10.47
[python3-2] [INFO] [1772240467.080228526] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.07, z=13.89
[python3-2] [INFO] [1772240467.081030819] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.29, z=10.47
[python3-2] [INFO] [1772240467.113722300] [cylinder_mission_node]: Updated Marker 0: x=-0.35, y=5.29, z=10.47
[python3-2] [INFO] [1772240467.150367936] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.31, z=14.54
[python3-2] [INFO] [1772240467.151077385] [cylinder_mission_node]: Updated Marker 0: x=-0.34, y=5.22, z=10.35
[python3-2] [INFO] [1772240467.183251495] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.31, z=14.54
[python3-2] [INFO] [1772240467.183801258] [cylinder_mission_node]: Updated Marker 0: x=-0.34, y=5.34, z=10.59
[python3-2] [INFO] [1772240467.218402581] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.22, z=14.31
[python3-2] [INFO] [1772240467.219086907] [cylinder_mission_node]: Updated Marker 0: x=-0.34, y=5.28, z=10.46
[python3-2] [INFO] [1772240467.251905204] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.07, z=13.91
[python3-2] [INFO] [1772240467.284337040] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.07, z=13.91
[python3-2] [INFO] [1772240467.285076909] [cylinder_mission_node]: Updated Marker 0: x=-0.34, y=5.34, z=10.59
[python3-2] [INFO] [1772240467.334424443] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.07, z=13.88
[python3-2] [INFO] [1772240467.335489326] [cylinder_mission_node]: Updated Marker 0: x=-0.33, y=5.28, z=10.47
[python3-2] [INFO] [1772240467.366162134] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.07, z=13.88
[python3-2] [INFO] [1772240467.367127906] [cylinder_mission_node]: Updated Marker 0: x=-0.33, y=5.32, z=10.56
[python3-2] [INFO] [1772240467.384062593] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.31, z=14.55
[python3-2] [INFO] [1772240467.384857223] [cylinder_mission_node]: Updated Marker 0: x=-0.32, y=5.27, z=10.45
[python3-2] [INFO] [1772240467.414444746] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-5.08, z=13.91
[python3-2] [INFO] [1772240467.415419131] [cylinder_mission_node]: Updated Marker 0: x=-0.32, y=5.33, z=10.59
[python3-2] [INFO] [1772240467.472785955] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-4.99, z=13.67
[python3-2] [INFO] [1772240467.474433288] [cylinder_mission_node]: Updated Marker 0: x=-0.32, y=5.33, z=10.59
[python3-2] [INFO] [1772240467.485068415] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-4.93, z=13.5
[python3-2] [INFO] [1772240467.486046570] [cylinder_mission_node]: Updated Marker 0: x=-0.31, y=5.26, z=10.47
[python3-2] [INFO] [1772240467.517804258] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.31, z=14.51
[python3-2] [INFO] [1772240467.518589825] [cylinder_mission_node]: Updated Marker 0: x=-0.31, y=5.31, z=10.56
[python3-2] [INFO] [1772240467.553672847] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.33, z=14.54
[python3-2] [INFO] [1772240467.554682051] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.25, z=10.45
[python3-2] [INFO] [1772240467.586511926] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.01, z=13.67
[python3-2] [INFO] [1772240467.587595850] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.31, z=10.59
[python3-2] [INFO] [1772240467.618324613] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.09, z=13.9
[python3-2] [INFO] [1772240467.619198542] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.3, z=10.59
[python3-2] [INFO] [1772240467.653357038] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.09, z=13.9
[python3-2] [INFO] [1772240467.697452427] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.03, z=13.7
[python3-2] [INFO] [1772240467.698150151] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.24, z=10.47
[python3-2] [INFO] [1772240467.719358766] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-4.95, z=13.5
[python3-2] [INFO] [1772240467.720172701] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.24, z=10.47
[python3-2] [INFO] [1772240467.754976102] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.04, z=13.69
[python3-2] [INFO] [1772240467.755610859] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.23, z=10.47
[python3-2] [INFO] [1772240467.788038807] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.11, z=13.88
[python3-2] [INFO] [1772240467.788708224] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.27, z=10.56
[python3-2] [INFO] [1772240467.825495191] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.04, z=13.67
[python3-2] [INFO] [1772240467.826528568] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.27, z=10.57
[python3-2] [INFO] [1772240467.860145522] [cylinder_mission_node]: Updated Marker 1: x=-0.15, y=-5.04, z=13.64
[python3-2] [INFO] [1772240467.861158709] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.22, z=10.48
[python3-2] [INFO] [1772240467.896426075] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.12, z=13.86
